"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-10","6.9",",W","772","W","12",",W","13",",W","8",",W","0",",W","0",",W","0",",W","10",",W","0",",W","4",",W","0",",W","22",",W,21,","0",",,W,31,+","0.0",",T,W,20,+","2.05",",,W,01,","84",",W,03,","677","W","546",",W","5.36",",,,W","0.0",",T,,W","47.8",",W","56.2",",,,W","39.3",",,,W","330",",W","340",",W","32.0",",W","53",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-11","7.8",",W","772","W","0",",W","11",",W","4",",W","4",",W","2",",W","0",",W","25",",W","14",",W","0",",W","0",",W","13",",W,14,","1",",,W,30,+","1.1",",,W,09,","0.62",",,W,04,","51",",W,04,","1698","W","1021",",W","1.69",",,,W","3.4",",,,W","31.0",",W","36.5",",,,W","25.5",",,,W","10",",W","10",",W","29.1",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-12","6.5",",W","772","W","0",",W","10",",W","4",",W","2",",W","1",",W","0",",W","29",",W","11",",W","0",",W","0",",W","13",",W,10,+","1",",,W,30,+","3.9",",,W,31,","0.73",",,W,27,","50",",W,27,","2802","W","1104",",W","2.09",",,,W","5.9",",,,W","29.4",",W","36.1",",,,W","22.7",",,,W","70",",W","80",",W","28.0",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-01","7.4",",W","0","W","0",",W","10",",W","5",",W","20",",W","5",",W","9",",W","30",",W","23",",W","0",",W","0",",W","-26",",W,31,+","9",",,W,31,+","5.1",",,W,28,","1.10",",,W,07,","50",",W,05,","4318","W","1517",",W","2.56",",,,W","19.7",",,,W","16.1",",W","23.8",",,,W","8.4",",,,W","20",",W","290",",W","23.9",",W","41",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-02","8.1",",W","0","W","0",",W","16",",W","8",",W","28",",W","4",",W","5",",W","27",",W","20",",W","0",",W","0",",W","-6",",W,01,","9",",,W,13,+","8.3",",,W,12,","0.84",",,W,23,","45",",W,04,","5607","W","1289",",W","2.95",",,,W","22.6",",,,W","19.0",",W","27.1",",,,W","10.8",",,,W","120",",W","280",",W","29.1",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-03","7.4",",W","0","W","0",",W","8",",W","2",",W","13",",W","2",",W","2",",W","25",",W","7",",W","0",",W","0",",W","-10",",W,04,","5",",,W,03,+","1.2",",,W,09,","0.44",",,W,09,","60",",W,14,","6661","W","1054",",W","0.93",",,,W","2.8",",,,W","31.0",",W","40.5",",,,W","21.5",",,,W","90",",W","90",",W","30.0",",W","42",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-04","9.2",",W","0","W","0",",W","13",",W","10",",W","1",",W","2",",W","0",",W","10",",W","0",",W","4",",W","0",",W","22",",W,15,","1",",,W,28,","1.7",",,W,10,","1.00",",,W,22,","80",",W,21,","7203","W","542",",W","3.22",",,,W","2.9",",,,W","46.9",",W","57.1",",,,W","36.7",",,,W","70",",W","80",",W","30.0",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-05","6.9",",W","19","W","19",",W","15",",W","12",",W","0",",W","0",",W","0",",W","0",",W","0",",W","13",",W","0",",W","33",",W,13,+","0",",,W,31,+","0.0",",,W,31,+","1.29",",,W,24,","82",",W,31,","7506","W","303",",W","6.17",",,,W","0.0",",,,W","55.8",",W","65.9",",,,W","45.8",",,,W","90",",W","80",",W","35.1",",W","46",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-06","6.3",",W","113","W","94",",W","15",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","1",",W","45",",W,03,","0",",,W,30,+","0.0",",,W,30,+","1.12",",,W,28,","90",",W,29,","7550","W","44",",W","5.16",",,,W","0.0",",,,W","66.6",",W","77.1",",,,W","56.2",",,,W","60",",W","270",",W","36.0",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-07","6.0",",W","429","W","316",",W","11",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","5",",W","53",",W,31,","0",",,W,31,+","0.0",",,W,31,+","1.91",",,W,19,","93",",W,19,","0","W","0",",W","5.77",",,,W","0.0",",,,W","75.2",",W","85.1",",,,W","65.3",",,,W","180",",W","350",",W","32.0",",W","48",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-08","4.5",",W","551","W","122",",W","10",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","0",",W","48",",W,31,","0",",,W,31,+","0.0",",,W,31,+","1.20",",,W,05,","87",",W,03,","14","W","14",",W","2.85",",,,W","0.0",",,,W","68.5",",W","78.8",",,,W","58.1",",,,W","20",",W","20",",W","28.0",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-09","6.7",",W","633","W","82",",W","15",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","0",",W","48",",W,05,","0",",,W,30,+","0.0",",,W,30,+","1.89",",,W,22,","85",",W,30,","62","W","47",",W","6.81",",,,W","0.0",",,,W","66.1",",W","74.9",",,,W","57.4",",,,W","160",",W","260",",W","25.9",",W","33",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-10","7.4",",W","637","W","3",",W","18",",W","11",",W","3",",W","4",",W","0",",W","7",",W","1",",W","3",",W","0",",W","20",",W,31,","3",",,W,31,+","4.0",",,W,31,","2.40",",,W,01,","76",",W,01,","609","W","547",",W","5.87",",,,W","8.1",",,,W","47.5",",W","55.7",",,,W","39.2",",,,W","150",",W","220",",W","28.0",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-11","6.9",",W","637","W","0",",W","14",",W","7",",W","13",",W","2",",W","0",",W","27",",W","7",",W","0",",W","0",",W","4",",W,12,","5",",,W,01,","4.1",",,W,06,","0.71",",,W,27,","52",",W,21,","1626","W","1017",",W","2.63",",,,W","7.6",",,,W","31.1",",W","37.5",",,,W","24.8",",,,W","100",",W","300",",W","29.1",",W","47",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2019-12","6.9",",W","637","W","0",",W","7",",W","3",",W","1",",W","1",",W","0",",W","29",",W","8",",W","0",",W","0",",W","1",",W,18,","2",",,W,31,","1.5",",,W,30,","0.59",",,W,28,","55",",W,25,","2706","W","1080",",W","1.52",",,,W","2.9",",,,W","30.1",",W","38.0",",,,W","22.3",",,,W","20",",W","310",",W","23.0",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-01","7.4",",W","0","W","0",",W","13",",W","6",",W","23",",W","7",",W","0",",W","30",",W","17",",W","0",",W","0",",W","0",",W,19,","9",",,W,25,","4.7",",,W,17,","0.47",",,W,10,","49",",W,09,","3909","W","1203",",W","1.74",",,,W","18.8",",,,W","26.2",",W","32.6",",,,W","19.8",",,,W","40",",W","40",",W","31.1",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-02","7.4",",W","0","W","0",",W","4",",W","2",",W","29",",W","3",",W","3",",W","29",",W","12",",W","0",",W","0",",W","-11",",W,14,","13",",,W,18,","6.0",",,W,09,","0.46",",,W,17,","51",",W,02,","5121","W","1213",",W","0.94",",,,W","13.3",",,,W","23.2",",W","32.1",",,,W","14.2",",,,W","40",",W","40",",W","30.0",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-03","8.5",",W","0","W","0",",W","12",",W","7",",W","8",",W","1",",W","0",",W","19",",W","0",",W","0",",W","0",",W","19",",W,21,","7",",,W,01,","2.1",",,W,18,","1.29",",,W,19,","62",",W,08,","5944","W","822",",W","3.47",",,,W","2.8",",,,W","38.5",",W","45.8",",,,W","31.2",",,,W","10",",W","320",",W","25.9",",W","43",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-04","8.3",",W","0","W","0",",W","12",",W","5",",W","0",",W","0",",W","0",",W","12",",W","0",",W","1",",W","0",",W","21",",W,15,","0",",T,W,13,","0.2",",,W,13,","0.48",",,W,12,","75",",W,07,","6546","W","602",",W","2.05",",,,W","0.2",",,,W","44.9",",W","55.4",",,,W","34.4",",,,W","270",",W","270",",W","36.0",",W","56",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-05","7.8",",W","38","W","38",",W","9",",W","6",",W","0",",W","0",",W","0",",W","5",",W","0",",W","13",",W","0",",W","25",",W,09,","0",",,W,31,+","0.0",",T,W,10,","2.04",",,W,17,","86",",W,26,","6854","W","308",",W","5.42",",,,W","0.0",",T,,W","56.3",",W","66.5",",,,W","46.1",",,,W","50",",W","50",",W","25.9",",W","36",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-06","6.3",",W","203","W","165",",W","10",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","0",",W","45",",W,15,+","0",",,W,30,+","0.0",",,W,30,+","1.23",",,W,10,","89",",W,30,+","6874","W","21",",W","5.07",",,,W","0.0",",,,W","69.8",",W","81.4",",,,W","58.2",",,,W","340",",W","350",",W","38.9",",W","56",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-07","5.6",",W","512","W","309",",W","7",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","7",",W","56",",W,23,","0",",,W,31,+","0.0",",,W,31,+","2.17",",,W,07,","92",",W,26,","0","W","0",",W","7.59",",,,W","0.0",",,,W","75.0",",W","85.0",",,,W","65.0",",,,W","360",",W","360",",W","30.0",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-08","5.4",",W","693","W","181",",W","10",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","2",",W","49",",W,30,","0",",,W,31,+","0.0",",,W,31,+","0.76",",,W,31,","91",",W,27,","13","W","13",",W","2.88",",,,W","0.0",",,,W","70.4",",W","81.6",",,,W","59.3",",,,W","360",",W","360",",W","40.9",",W","55",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-09","6.7",",W","709","W","15",",W","13",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","37",",W,19,","0",",,W,30,+","0.0",",,W,30,+","0.98",",,W,11,","81",",W,02,","183","W","171",",W","3.42",",,,W","0.0",",,,W","59.8",",W","69.2",",,,W","50.4",",,,W","170",",W","180",",W","40.0",",W","51",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-10","7.4",",W","709","W","0",",W","10",",W","5",",W","0",",W","0",",W","0",",W","13",",W","0",",W","4",",W","0",",W","27",",W,30,+","0",",,W,31,+","0.1",",,W,25,","1.88",",,W,22,","79",",W,09,","799","W","616",",W","3.38",",,,W","0.1",",,,W","45.1",",W","54.5",",,,W","35.7",",,,W","170",",W","170",",W","32.0",",W","42",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-11","7.8",",W","710","W","1",",W","6",",W","5",",W","0",",W","1",",W","0",",W","20",",W","1",",W","5",",W","0",",W","19",",W,30,","0",",T,W,24,","2.2",",,W,24,","0.83",",,W,10,","73",",W,09,","1487","W","688",",W","1.85",",,,W","2.2",",,,W","42.1",",W","51.5",",,,W","32.7",",,,W","300",",W","320","1,W","31.1",",W","48","1,W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2020-12","6.5",",W","710","W","0",",W","7",",W","4",",W","20",",W","4",",W","0",",W","31",",W","13",",W","0",",W","0",",W","3",",W,24,","8",",,W,30,","4.6",",,W,29,","0.39",",,W,29,","53",",W,23,","2684","W","1197",",W","1.13",",,,W","13.5",",,,W","26.4",",W","34.1",",,,W","18.7",",,,W","20",",W","220",",W","29.1",",W","43",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-01","6.5",",W","0","W","0",",W","13",",W","5",",W","31",",W","7",",W","2",",W","31",",W","23",",W","0",",W","0",",W","-7",",W,28,","10",",,W,31,+","4.8",",,W,26,","0.29",",,W,30,","39",",W,21,+","4014","W","1331",",W","1.27",",,,W","17.1",",,,W","22.1",",W","28.7",",,,W","15.4",",,,W","20",",W","180",",W","25.1",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-02","6.3",",W","0","W","0",",W","7",",W","4",",W","28",",W","4",",W","14",",W","27",",W","21",",W","0",",W","0",",W","-18",",W,09,","16",",,W,22,","3.5",",,W,04,","0.33",",,W,04,","46",",W,27,+","5482","W","1468",",W","0.86",",,,W","10.4",",,,W","12.6",",W","21.9",",,,W","3.3",",,,W","170",",W","300",",W","23.9",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-03","8.5",",W","0","W","0",",W","8",",W","5",",W","10",",W","1",",W","0",",W","21",",W","1",",W","0",",W","0",",W","12",",W,02,","9",",,W,01,","2.0",",,W,15,","0.65",",,W,23,","65",",W,29,","6290","W","808",",W","1.41",",,,W","2.0",",,,W","38.9",",W","49.2",",,,W","28.7",",,,W","40",",W","190",",W","33.1",",W","50",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-04","7.4",",W","7","W","7",",W","6",",W","4",",W","0",",W","0",",W","0",",W","8",",W","0",",W","8",",W","0",",W","19",",W,01,","0",",,W,30,+","0.1",",,W,21,","0.57",",,W,10,","80",",W,27,","6770","W","480",",W","1.44",",,,W","0.1",",,,W","49.2",",W","59.9",",,,W","38.6",",,,W","160",",W","320",",W","29.1",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-05","7.4",",W","57","W","50",",W","10",",W","5",",W","0",",W","0",",W","0",",W","2",",W","0",",W","15",",W","0",",W","30",",W,11,+","0",",,W,31,+","0.0",",,W,31,+","0.59",",,W,27,","87",",W,01,","7051","W","281",",W","2.20",",,,W","0.0",",,,W","57.6",",W","68.4",",,,W","46.7",",,,W","160",",W","220",",W","23.9",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-06","5.8",",W","297","W","240",",W","13",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","6",",W","46",",W,22,","0",",,W,30,+","0.0",",,W,30,+","1.44",",,W,18,","94",",W,11,","7062","W","11",",W","4.60",",,,W","0.0",",,,W","72.6",",W","83.3",",,,W","62.0",",,,W","40",",W","290",",W","29.1",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-07","5.4",",W","513","W","216",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","3",",W","53",",W,02,","0",",,W,31,+","0.0",",,W,31,+","0.76",",,W,14,","92",",W,26,","2","W","2",",W","1.58",",,,W","0.0",",,,W","71.9",",W","82.3",",,,W","61.5",",,,W","340",",W","360",",W","31.1",",W","52",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-08","5.1",",W","751","W","238",",W","10",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","3",",W","51",",W,14,","0",",,W,31,+","0.0",",,W,31,+","0.97",",,W,07,","91",",W,28,+","2","W","0",",W","3.23",",,,W","0.0",",,,W","72.7",",W","84.0",",,,W","61.4",",,,W","180",",W","290",",W","29.1",",W","43",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-09","5.6",",W","790","W","39",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","0",",W","44",",W,23,","0",",,W,30,+","0.0",",T,W,07,","1.15",",,W,13,","88",",W,19,","55","W","53",",W","2.34",",,,W","0.0",",T,,W","64.5",",W","76.8",",,,W","52.3",",,,W","320",",W","290",",W","21.9",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-10","6.0",",W","815","W","25",",W","12",",W","5",",W","0",",W","0",",W","0",",W","5",",W","0",",W","11",",W","0",",W","30",",W,27,+","0",",,W,31,+","0.0",",,W,31,+","0.50",",,W,07,","84",",W,01,","371","W","316",",W","1.84",",,,W","0.0",",,,W","55.6",",W","64.5",",,,W","46.7",",,,W","20",",W","20",",W","25.9",",W","35",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-11","7.4",",W","815","W","0",",W","5",",W","1",",W","0",",W","0",",W","0",",W","22",",W","2",",W","0",",W","0",",W","13",",W,26,","0",",T,W,26,+","0.4",",,W,13,","0.26",",,W,11,","67",",W,08,","1225","W","854",",W","0.36",",,,W","0.6",",,,W","36.5",",W","46.0",",,,W","27.0",",,,W","310",",W","310",",W","25.9",",W","44",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2021-12","7.6",",W","815","W","0",",W","11",",W","5",",W","5",",W","2",",W","0",",W","29",",W","8",",W","0",",W","0",",W","6",",W,07,+","3",",,W,31,+","3.3",",,W,28,","0.74",",,W,10,","68",",W,15,","2285","W","1061",",W","1.69",",,,W","6.5",",,,W","30.8",",W","39.2",",,,W","22.4",",,,W","170",",W","190",",W","36.9",",W","56",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-01","8.1",",W","0","W","0",",W","7",",W","2",",W","31",",W","3",",W","9",",W","31",",W","25",",W","0",",W","0",",W","-18",",W,26,","8",",,W,24,","3.4",",,W,22,","0.16",",,W,24,+","42",",W,12,","3849","W","1563",",W","0.48",",,,W","9.1",",,,W","14.6",",W","23.9",",,,W","5.3",",,,W","170",",W","190",",W","25.1",",W","36",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-02","8.7",",W","0","W","0",",W","9",",W","1",",W","28",",W","2",",W","2",",W","28",",W","15",",W","0",",W","0",",W","-3",",W,04,","5",",,W,01,","1.8",",,W,24,","0.10",",,W,22,","51",",W,20,","5065","W","1217",",W","0.40",",,,W","5.4",",,,W","21.5",",W","30.6",",,,W","12.5",",,,W","310",",W","280",",W","25.1",",W","49",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-03","7.8",",W","0","W","0",",W","11",",W","9",",W","5",",W","2",",W","0",",W","25",",W","7",",W","1",",W","0",",W","4",",W,12,","2",",,W,08,+","4.2",",,W,07,","1.20",",,W,05,","75",",W,21,","6013","W","948",",W","4.67",",,,W","7.0",",,,W","34.4",",W","43.3",",,,W","25.5",",,,W","110",",W","210",",W","25.9",",W","42",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-04","9.6",",W","0","W","0",",W","16",",W","9",",W","2",",W","2",",W","0",",W","13",",W","0",",W","2",",W","0",",W","23",",W,01,","1",",,W,18,+","1.3",",,W,02,","0.92",",,W,22,","81",",W,23,","6662","W","649",",W","3.50",",,,W","2.7",",,,W","43.4",",W","52.2",",,,W","34.5",",,,W","170",",W","230",",W","31.1",",W","44",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-05","8.5",",W","115","W","115",",W","9",",W","5",",W","0",",W","0",",W","0",",W","1",",W","0",",W","16",",W","5",",W","32",",W,04,","0",",,W,31,+","0.0",",,W,31,+","1.45",",,W,25,","94",",W,12,","6866","W","204",",W","2.54",",,,W","0.0",",,,W","62.1",",W","72.2",",,,W","52.1",",,,W","160",",W","160",",W","40.9",",W","56",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-06","6.5",",W","270","W","155",",W","10",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","6",",W","46",",W,04,","0",",,W,30,+","0.0",",T,W,13,","1.37",",,W,15,","96",",W,14,","6902","W","36",",W","4.02",",,,W","0.0",",T,,W","69.0",",W","80.0",",,,W","57.9",",,,W","180",",W","180",",W","31.1",",W","50",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-07","5.8",",W","509","W","239",",W","10",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","53",",W,10,","0",",,W,31,+","0.0",",T,W,23,","1.91",",,W,05,","90",",W,23,","0","W","0",",W","5.43",",,,W","0.0",",T,,W","72.7",",W","82.8",",,,W","62.7",",,,W","340",",W","360",",W","25.1",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-08","5.4",",W","678","W","169",",W","13",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","1",",W","52",",W,22,+","0",",,W,31,+","0.0",",,W,31,+","1.86",",,W,25,","91",",W,06,","5","W","5",",W","5.76",",,,W","0.0",",,,W","70.3",",W","80.1",",,,W","60.4",",,,W","320",",W","310","1,W","25.9",",W","42","1,W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-09","6.3",",W","754","W","76",",W","7",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","19",",W","0",",W","35",",W,29,","0",",,W,30,+","0.0",",,W,30,+","2.18",",,W,11,","85",",W,01,","138","W","133",",W","4.03",",,,W","0.0",",,,W","63.1",",W","72.5",",,,W","53.7",",,,W","350",",W","360",",W","28.0",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-10","6.5",",W","757","W","3",",W","8",",W","2",",W","0",",W","0",",W","0",",W","8",",W","0",",W","8",",W","0",",W","27",",W,19,","0",",,W,31,+","0.2",",,W,17,","0.33",",,W,25,","77",",W,22,","603","W","464",",W","0.85",",,,W","0.2",",,,W","50.1",",W","61.7",",,,W","38.5",",,,W","180",",W","170",",W","30.0",",W","47",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-11","7.8",",W","757","W","0",",W","9",",W","5",",W","7",",W","2",",W","0",",W","19",",W","5",",W","4",",W","0",",W","10",",W,20,","2",",,W,18,+","2.8",",,W,15,","1.50",",,W,04,","72",",W,02,","1393","W","790",",W","3.37",",,,W","4.6",",,,W","38.7",",W","47.7",",,,W","29.6",",,,W","190",",W","190",",W","35.1",",W","53",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2022-12","8.1",",W","757","W","0",",W","14",",W","4",",W","19",",W","4",",W","5",",W","26",",W","12",",W","0",",W","0",",W","-12",",W,23,","6",",,W,26,+","4.4",",,W,09,","1.05",",,W,14,","55",",W,29,","2646","W","1253",",W","2.35",",,,W","15.4",",,,W","24.6",",W","31.4",",,,W","17.7",",,,W","110",",W","110",",W","31.1",",W","48",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-01","6.3",",W","0","W","0",",W","15",",W","5",",W","14",",W","6",",W","2",",W","28",",W","15",",W","0",",W","0",",W","-11",",W,31,","9",",,W,29,","6.1",",,W,28,","0.49",",,W,03,","46",",W,16,+","3822","W","1176",",W","1.82",",,,W","13.9",",,,W","27.1",",W","32.1",",,,W","22.0",",,,W","50",",W","290",",W","25.1",",W","35",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-02","7.8",",W","0","W","0",",W","10",",W","4",",W","20",",W","3",",W","2",",W","27",",W","8",",W","0",",W","0",",W","-8",",W,03,","6",",,W,01,","4.8",",,W,09,","1.56",",,W,27,","48",",W,15,+","4873","W","1051",",W","3.01",",,,W","11.0",",,,W","27.5",",W","36.1",",,,W","18.8",",,,W","170",",W","160",",W","31.1",",W","43",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-03","8.1","1,W","0","W","0",",W","12",",W","10",",W","11",",W","6",",W","0",",W","26",",W","2",",W","0",",W","0",",W","9",",W,18,+","7",",,W,25,","12.1",",,W,25,","1.18",",,W,31,","64",",W,31,","5845","W","972",",W","3.63",",,,W","25.4",",,,W","33.7",",W","42.2",",,,W","25.2",",,,W","80","1,W","240","1,W","25.1","1,W","40","1,W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-04","8.1",",W","18","W","18",",W","13",",W","10",",W","1",",W","1",",W","0",",W","13",",W","0",",W","7",",W","0",",W","26",",W,26,","1",",,W,17,","1.0",",,W,17,","0.56",",,W,16,","83",",W,12,","6375","W","531",",W","2.33",",,,W","1.4",",,,W","47.9",",W","58.6",",,,W","37.2",",,,W","170",",W","300",",W","30.0",",W","50",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2023-05","6.5",",W","37","W","20",",W","7",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","22",",W","1",",W","34",",W,03,","0",",,W,31,+","0.0",",,W,31,+","0.53",",,W,08,","91",",W,31,","6556","W","181",",W","0.88",",,,W","0.0",",,,W","59.8",",W","73.1",",,,W","46.5",",,,W","150",",W","330",",W","30.0",",W","48",",W"
